Company_Name,Sector,Indicator_ID,Value,Unit,Source_URL,Data_Year,Confidence,Data_Tier,Extraction_Method
POLY MEDICURE LIMITED,Unknown,water_recycling_pct,8.0,%,"POLY MEDICURE LIMITED_2025_Annual Report 2024-2025.pdf, page 68",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Ramkrishna Forgings Limited,Unknown,water_discharge,2030.0,KL,"Ramkrishna Forgings Limited_2024_Business Responsibility & Sustainability Report FY 2024-25.pdf, page 7",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Sagar Cements,Unknown,air_emissions_pm,2030.0,UNKNOWN,"Sagar Cements_report.pdf, page 5",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
UNITED BREWERIES LIMITED,Unknown,ghg_scope1,1.0,UNKNOWN,"UNITED BREWERIES LIMITED_2024_report.pdf, page 26",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Prism Johnson Limited,Unknown,facility_locations,"sence, catering 102 plants at 47 cities/towns mainly to the urban real-estate Plaster (including franchisee plants) and infrastructure sectors Construction chemicals 11",Description,"Prism Johnson Limited_2024_DownloadAnnual Report 2023-24.pdf, page 13",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Ramkrishna Forgings Limited,Unknown,ghg_scope3,2040.0,UNKNOWN,"Ramkrishna Forgings Limited_2024_Business Responsibility & Sustainability Report FY 2024-25.pdf, page 6",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Siemens Limited,Unknown,energy_consumption,1000.0,UNKNOWN,"Siemens Limited_2025_Read more in Siemens Impact 2025.pdf, page 14",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Siemens Limited,Unknown,air_emissions_pm,30.0,UNKNOWN,"Siemens Limited_2025_Read more in Siemens Impact 2025.pdf, page 10",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Sagar Cements,Unknown,ghg_scope1,2.0,UNKNOWN,"Sagar Cements_report.pdf, page 11",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Ramkrishna Forgings Limited,Unknown,protected_area_proximity,"reserves, wetlands, biodiversity hotspots, forests, coastal regulation zones etc.) where environmental approvals / clearances are required, please specify details in the following format: Not Applicable 12. Details of en",Description,"Ramkrishna Forgings Limited_2024_Business Responsibility & Sustainability Report FY 2024-25.pdf, page 33",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Sagar Cements,Unknown,ghg_scope2,2.0,UNKNOWN,"Sagar Cements_report.pdf, page 11",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
R R Kabel Limited,Unknown,biodiversity_actions,"tural resources and biodiversity, particularly around its manufacturing sites. 40 R R Kabel Limited v Annual Report 2024-25 41 ecnanrevoG laicoS tnemnorivnE",Description,"R R Kabel Limited_2025_RRKL Annual Report 2024-25Download.pdf, page 42",FY 2024,MEDIUM,Tier 1,PDF_Extraction
Sagar Cements,Unknown,ghg_scope3,2.0,UNKNOWN,"Sagar Cements_report.pdf, page 11",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
R R Kabel Limited,Unknown,air_emissions_pm,0,UNKNOWN,"R R Kabel Limited_2025_RRKL Annual Report 2024-25Download.pdf, page 11",FY 2024,MEDIUM,Tier 1,PDF_Extraction
Sagar Cements,Unknown,water_consumption,10.0,UNKNOWN,"Sagar Cements_report.pdf, page 14",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Siemens Limited,Unknown,biodiversity_actions,onserving water and biodiversity. evolving environments. We measure our impact through our comprehensive DEGREE targets. mitigation will secure a livable planet through the end of the century.1 DEGREE not only quantifies,Description,"Siemens Limited_2025_Read more in Siemens Impact 2025.pdf, page 5",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Prism Johnson Limited,Unknown,air_emissions_pm,13.0,UNKNOWN,"Prism Johnson Limited_2024_DownloadAnnual Report 2023-24.pdf, page 184",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Siemens Limited,Unknown,ghg_scope1,1.0,UNKNOWN,"Siemens Limited_2025_Read more in Siemens Impact 2025.pdf, page 9",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Ramkrishna Forgings Limited,Unknown,hazardous_waste,1.0,UNKNOWN,"Ramkrishna Forgings Limited_2024_Business Responsibility & Sustainability Report FY 2024-25.pdf, page 8",FY 2024-25,HIGH,Tier 1,PDF_Extraction
R R Kabel Limited,Unknown,facility_locations,"d having Registered Office at Ram Ratna House, Victoria Mill Compound, Pandurang Budhkar Marg, Worli, Mumbai - 400013 (hereinafter referred to as the “Company”), produced before me by the Company for the purpose of issui",Description,"R R Kabel Limited_2025_RRKL Annual Report 2024-25Download.pdf, page 130",FY 2024,MEDIUM,Tier 1,PDF_Extraction
Siemens Limited,Unknown,ghg_scope3,1.0,UNKNOWN,"Siemens Limited_2025_Read more in Siemens Impact 2025.pdf, page 9",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Prism Johnson Limited,Unknown,protected_area_proximity,"reserves, wetlands, biodiversity hotspots, forests, coastal regulation zones etc.) where environmental approvals/clearances are required, please specify details in the following format: S. Location of operations/offices ",Description,"Prism Johnson Limited_2024_DownloadAnnual Report 2023-24.pdf, page 101",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Ramkrishna Forgings Limited,Unknown,waste_generated,1.0,UNKNOWN,"Ramkrishna Forgings Limited_2024_Business Responsibility & Sustainability Report FY 2024-25.pdf, page 8",FY 2024-25,HIGH,Tier 1,PDF_Extraction
UNITED BREWERIES LIMITED,Unknown,ghg_scope2,1.0,UNKNOWN,"UNITED BREWERIES LIMITED_2024_report.pdf, page 26",FY 2024-25,HIGH,Tier 1,PDF_Extraction
POLY MEDICURE LIMITED,Unknown,energy_consumption,8.0,UNKNOWN,"POLY MEDICURE LIMITED_2025_Annual Report 2024-2025.pdf, page 68",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
POLY MEDICURE LIMITED,Unknown,ghg_scope3,305.0,tCO2e,"POLY MEDICURE LIMITED_2025_Annual Report 2024-2025.pdf, page 65",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Usha Martin,Unknown,air_emissions_pm,3.1,UNKNOWN,"Usha Martin_Download.pdf, page 6",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
POLY MEDICURE LIMITED,Unknown,waste_generated,305.0,mt,"POLY MEDICURE LIMITED_2025_Annual Report 2024-2025.pdf, page 65",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Usha Martin,Unknown,biodiversity_actions,"productivity, water conservation, and environmental sustainability in rural areas. • Soil Testing & Seed Distribution: Benefited 100 farmers across 8 villages, with 63% ST/women. Seed distribution activities reached over",Description,"Usha Martin_Download.pdf, page 9",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Vedant Fashions Limited,Unknown,air_emissions_pm,4.0,UNKNOWN,"Vedant Fashions Limited_2026_CSR Annual Action Plan 2025-26.pdf, page 1",FY 2025-26,MEDIUM,Tier 1,PDF_Extraction
Piramal Pharma Limited,Unknown,energy_consumption,62.0,UNKNOWN,"Piramal Pharma Limited_2025_READ THE REPORT.pdf, page 33",FY 2025,HIGH,Tier 1,PDF_Extraction
POLY MEDICURE LIMITED,Unknown,ghg_scope2,305.0,tCO2e,"POLY MEDICURE LIMITED_2025_Annual Report 2024-2025.pdf, page 65",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Visa Steel,Unknown,biodiversity_actions,"are, agro forestry, conservation of natural resources and maintaining the appropriate quality of soil, air and water. 3.4. Rural Development Strengthening rural areas by improving accessibility, housing, drinking water, ",Description,"Visa Steel_Corporate Social Responsibility (CSR) Policy.pdf, page 3",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Piramal Pharma Limited,Unknown,ghg_scope3,62.0,UNKNOWN,"Piramal Pharma Limited_2025_READ THE REPORT.pdf, page 33",FY 2025,HIGH,Tier 1,PDF_Extraction
Piramal Pharma Limited,Unknown,ghg_scope2,62.0,UNKNOWN,"Piramal Pharma Limited_2025_READ THE REPORT.pdf, page 33",FY 2025,HIGH,Tier 1,PDF_Extraction
Welspun Corp Limited,Unknown,biodiversity_actions,"hcare, road safety, biodiversity, and support for farming communities, among others. Managing Director and CEO Empowering Change for a Sustainable Planet 3",Description,"Welspun Corp Limited_SustainabilityReport.pdf, page 3",FY 2023-24,HIGH,Tier 1,PDF_Extraction
POLY MEDICURE LIMITED,Unknown,ghg_scope1,305.0,tCO2e,"POLY MEDICURE LIMITED_2025_Annual Report 2024-2025.pdf, page 65",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Usha Martin Limited,Unknown,biodiversity_actions,"productivity, water conservation, and environmental sustainability in rural areas. • Soil Testing & Seed Distribution: Benefited 100 farmers across 8 villages, with 63% ST/women. Seed distribution activities reached over",Description,"Usha Martin Limited_Download.pdf, page 9",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Sagar Cements,Unknown,biodiversity_actions,"mperative, which 06 Biodiversity comes with significant long-term benefits for Message from the Chairman 30 all stakeholders. Social 07 Health and safety In order to further strengthen its commitment, Message from the MD",Description,"Sagar Cements_report.pdf, page 2",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
UNITED BREWERIES LIMITED,Unknown,hazardous_waste,4.0,UNKNOWN,"UNITED BREWERIES LIMITED_2024_report.pdf, page 26",FY 2024-25,HIGH,Tier 1,PDF_Extraction
Usha Martin Limited,Unknown,air_emissions_pm,3.1,UNKNOWN,"Usha Martin Limited_Download.pdf, page 6",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
POLY MEDICURE LIMITED,Unknown,water_consumption,2022.0,KL,"POLY MEDICURE LIMITED_2025_Sustainability Report FY 2022–23.pdf, page 11",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Ramkrishna Forgings Limited,Unknown,ghg_scope1,2040.0,UNKNOWN,"Ramkrishna Forgings Limited_2024_Business Responsibility & Sustainability Report FY 2024-25.pdf, page 6",FY 2024-25,HIGH,Tier 1,PDF_Extraction
UNITED BREWERIES LIMITED,Unknown,waste_generated,4.0,UNKNOWN,"UNITED BREWERIES LIMITED_2024_report.pdf, page 26",FY 2024-25,HIGH,Tier 1,PDF_Extraction
UNITED BREWERIES LIMITED,Unknown,water_discharge,2.0,UNKNOWN,"UNITED BREWERIES LIMITED_2024_report.pdf, page 26",FY 2024-25,HIGH,Tier 1,PDF_Extraction
UNITED BREWERIES LIMITED,Unknown,air_emissions_pm,7.0,UNKNOWN,"UNITED BREWERIES LIMITED_2024_report.pdf, page 26",FY 2024-25,HIGH,Tier 1,PDF_Extraction
POLY MEDICURE LIMITED,Unknown,water_discharge,305.0,KL,"POLY MEDICURE LIMITED_2025_Annual Report 2024-2025.pdf, page 65",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Shreyans Industries (Paper),Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Data Patterns (India) Limited,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Tejas Networks Limited,Other Business Services,ghg_scope3_biodiversity,4.953183333333359e-06,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Siyaram Silk Mills,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
R R Kabel Limited,Other Business Services,ghg_scope3_biodiversity,4.223099999998675e-06,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Nestle India,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Go First (GoAir),Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Tata Elxsi Limited,Other Business Services,ghg_scope3_biodiversity,2.0716888888819044e-06,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
GVK Mumbai Airport,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Tayo Rolls,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Garden Reach Shipbuilders & Engineers Limited,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
PB FINTECH LIMITED,Other Business Services,ghg_scope3_biodiversity,2.7651166666695813e-06,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Mother Dairy,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
"GMR Airports (Delhi, Hyderabad)",Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
S Kumars Nationwide,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
IndiGo (InterGlobe Aviation),Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
IIFL Finance Limited,Financial Services,ghg_scope3_biodiversity,2.258942297622788,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Metro Brands Limited,Other Business Services,ghg_scope3_biodiversity,13.608824087726004,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Route Mobile Limited,Other Business Services,ghg_scope3_biodiversity,4.62262996941896,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Procter & Gamble Health Limited,Healthcare,ghg_scope3_biodiversity,13.311935942777778,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Pfizer Limited,Other Business Services,ghg_scope3_biodiversity,12.674232224145667,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Akasa Air,Other Business Services,ghg_scope3_biodiversity,5.555555555555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Usha Martin Limited,Other Business Services,ghg_scope3_biodiversity,12.061456695872174,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Punjab & Sind Bank,Financial Services,ghg_scope3_biodiversity,10.32772660638889,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
RBL Bank Limited,Financial Services,ghg_scope3_biodiversity,5.705450282323667,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
ARVIND LIMITED,,energy_consumption,24.0,%,ARVIND LIMITED_2024_Sustainability Report 2024.pdf,2022-23,0.7,Tier 2,PDF Keyword
MUTHOOT FINANCE LIMITED,Financial Services,ghg_scope3_biodiversity,9.499493753227664,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
ARVIND LIMITED,,water_discharge,86.0,%,ARVIND LIMITED_2024_Sustainability Report 2024.pdf,2022-23,0.7,Tier 2,PDF Keyword
POLY MEDICURE LIMITED,Other Business Services,ghg_scope3_biodiversity,8.898911839189617,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Vedant Fashions Limited,Other Business Services,ghg_scope3_biodiversity,7.701946717860631,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Axis Bank Limited,Financial Services,ghg_scope3_biodiversity,8.034027181646355,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Odisha Mining Corporation,,ghg_scope1,12500.0,tCO2e,https://omcltd.in/Sustainability,2022-23,0.7,Tier 2,Manual Search
Angel One Limited,Other Business Services,ghg_scope3_biodiversity,13.88888888888889,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Latent View Analytics Limited,Other Business Services,ghg_scope3_biodiversity,1.9285950674839567,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
JYOTHY LABS LIMITED,Other Business Services,ghg_scope3_biodiversity,15.799555621963547,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Air Asia India,Other Business Services,ghg_scope3_biodiversity,16.666666666666668,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Piramal Enterprises Limited,Other Business Services,ghg_scope3_biodiversity,5.705311111132038e-06,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
SpiceJet,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
GVK Mumbai Airport,,ghg_scope2,0.0,tCO2e,https://www.infrastructuretoday.co.in/news/mial-achieves-carbon-neutrality-for-fy23/,2022-23,0.9,Tier 2,Manual Search
TATA COMMUNICATIONS LIMITED,Other Business Services,ghg_scope3_biodiversity,7.247896036898595e-06,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Sanghi Industries,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Hindustan Paper Corporation,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Chalet Hotels Limited,Hotels & Tourism,ghg_scope3_biodiversity,9.543472222200175e-06,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Eureka Forbes Limited,Other Business Services,ghg_scope3_biodiversity,1.3533677781705226e-05,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
GVK Mumbai Airport,,ghg_scope1,0.0,tCO2e,https://www.infrastructuretoday.co.in/news/mial-achieves-carbon-neutrality-for-fy23/,2022-23,0.9,Tier 2,Manual Search
West Coast Paper Mills,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
MANKIND PHARMA LIMITED,Pharmaceuticals,ghg_scope3_biodiversity,1.5829666666668535e-05,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Trident Limited,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
CCL Products (India) Limited,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Usha Martin,Retail,ghg_scope3_biodiversity,3.210555555555556e-05,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
ITC Limited (Paperboards Division),Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Zydus Lifesciences Limited,Other Business Services,ghg_scope3_biodiversity,0.0001291194444444,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Vistara (TATA SIA Airlines),Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Raymond Limited,Textiles,ghg_scope3_biodiversity,0.0006048820331064,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Wockhardt Limited,Other Business Services,ghg_scope3_biodiversity,7.790569614075522,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
ARVIND LIMITED,,renewable_energy_pct,24.0,%,ARVIND LIMITED_2024_Sustainability Report 2024.pdf,2022-23,0.7,Tier 2,PDF Keyword
Jindal Saw Limited,Other Business Services,ghg_scope3_biodiversity,25.231386025000003,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Mahindra Holidays & Resorts India Limited,Other Business Services,ghg_scope3_biodiversity,16.820924016666666,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Archean Chemical Industries Limited,Chemicals,ghg_scope3_biodiversity,209.6252716375,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Indus Towers Limited,Other Business Services,ghg_scope3_biodiversity,167.348763476309,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Air India,Other Business Services,ghg_scope3_biodiversity,166.66666666666669,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Dalmia Bharat Limited,Cement,ghg_scope3_biodiversity,155.32174443427874,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Amara Raja Energy & Mobility Limited,Power,ghg_scope3_biodiversity,151.657799936,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Adani Energy Solutions Limited,Other Business Services,ghg_scope3_biodiversity,135.81414045848362,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Torrent Power,Power,ghg_scope3_biodiversity,101.10519995733334,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Gujarat State Electricity Corporation,Power,ghg_scope3_biodiversity,101.10519995733334,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
JSW Energy,Power,ghg_scope3_biodiversity,101.10519995733334,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
JINDAL STEEL & POWER LIMITED,Power,ghg_scope3_biodiversity,101.10519995733334,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Himadri Speciality Chemical Limited,Chemicals,ghg_scope3_biodiversity,209.6252716375,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Tata Power,Power,ghg_scope3_biodiversity,101.10519995733334,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
ALEMBIC PHARMACEUTICALS LIMITED,Pharmaceuticals,ghg_scope3_biodiversity,100.54385501725535,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Sagar Cements,Cement,ghg_scope3_biodiversity,94.39639109555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Burnpur Cement,Cement,ghg_scope3_biodiversity,94.39639109555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Prism Johnson (Cement),Cement,ghg_scope3_biodiversity,94.39639109555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Kesoram Industries (Cement Division),Cement,ghg_scope3_biodiversity,94.39639109555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
JK Lakshmi Cement,Cement,ghg_scope3_biodiversity,94.39639109555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Mangalam Cement,Cement,ghg_scope3_biodiversity,94.39639109555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Nuvoco Vistas Corp (Nirma Cement),Cement,ghg_scope3_biodiversity,94.39639109555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Cement Corporation of India,Cement,ghg_scope3_biodiversity,94.39639109555556,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Dixon Technologies (India) Limited,IT Services,ghg_scope3_biodiversity,88.312387498,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
SARDA ENERGY & MINERALS LIMITED,Power,ghg_scope3_biodiversity,101.10519995733334,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Techno Electric & Engineering Company Limited,IT Services,ghg_scope3_biodiversity,88.312387498,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
ARVIND LIMITED,Textiles,ghg_scope3_biodiversity,254.31935881627612,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Welspun Living Limited,Textiles,ghg_scope3_biodiversity,287.41514348516574,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
GAIL (India) Limited,Oil & Gas,ghg_scope3_biodiversity,3777.7777777777774,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
JSW Steel Limited,Steel & Iron,ghg_scope3_biodiversity,1396.4223162917149,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
Nestle India Limited,FMCG / Consumer Goods,ghg_scope3_biodiversity,1115.4154331951847,MSA,EXIOBASE 3.8.2 MRIO Calculation,FY 2023-24,MEDIUM,Tier 2,exiobase_calculated
