Company_Name,Sector,Revenue_INR,Revenue_Million_EUR,Exiobase_Sector,Factor_Used,Scope3_Biodiversity_MSA,Scope3_Intensity,Scope3_per_Billion_INR,Scope3_Impact_Rank,Scope3_Intensity_Rank
Indian Energy Exchange Limited,Other Business Services,5353700999.989366,59.48556666654851,Other business activities,0.05,2.9742783333274256,0.0499999991594599,0.5555554517852008,530,490.0
Oracle Financial Services Software Limited,Financial Services,50989944936.55734,566.554943739526,"Financial intermediation, except insurance and pension funding",0.005,2.8327747186976304,0.0049999999911747,0.0555555544660161,531,608.0
Alliance Air,Other Business Services,5000000000.0,55.55555555555556,Other business activities,0.05,2.777777777777778,0.05,0.5555555555555556,532,139.0
THE PHOENIX MILLS LIMITED,Other Business Services,4861204206.17409,54.013380068601,Other business activities,0.05,2.7006690034300505,0.0499999990743034,0.5555554412720535,533,491.0
IIFL Finance Limited,Financial Services,40660961357.21018,451.7884595245576,"Financial intermediation, except insurance and pension funding",0.005,2.258942297622788,0.0049999999889328,0.0555555541892436,534,609.0
Easy Trip Planners Limited,Other Business Services,4032814045.499505,44.8090449499945,Other business activities,0.05,2.240452247499725,0.0499999988841538,0.5555554177968066,535,492.0
Man Infraconstruction Limited,Other Business Services,3947270660.9368896,43.858562899298775,Other business activities,0.05,2.192928144964939,0.0499999988599718,0.5555554148113648,536,493.0
Latent View Analytics Limited,Other Business Services,3471471121.471122,38.57190134967913,Other business activities,0.05,1.9285950674839567,0.0499999987037196,0.5555553955209834,537,494.0
Five-Star Business Finance Limited,Financial Services,28479810676.598385,316.44234085109315,"Financial intermediation, except insurance and pension funding",0.005,1.5822117042554658,0.0049999999841993,0.055555553604856,538,610.0
PTC Industries Limited,Other Business Services,2411857265.0773807,26.79841405641534,Other business activities,0.05,1.3399207028207671,0.049999998134218,0.5555553252121876,539,495.0
Sun Pharma Advanced Research Company Limited,Pharmaceuticals,717659763.7901307,7.973997375445897,Chemicals nec,0.15,1.1960996063168845,0.1499999811888599,1.6666643443066451,540,64.0
RateGain Travel Technologies Limited,Other Business Services,2104067285.9653523,23.378525399615025,Other business activities,0.05,1.1689262699807512,0.0499999978612852,0.5555552915168076,541,496.0
Steel Authority of India Limited,Steel & Iron,985697236.7018042,10.952191518908934,Construction,0.1,1.0952191518908936,0.0999999908694081,1.1111099838785872,542,134.0
Aptus Value Housing Finance India Limited,Financial Services,17500013883.052864,194.4445987005874,"Financial intermediation, except insurance and pension funding",0.005,0.972222993502937,0.0049999999742857,0.055555552380955,543,611.0
BLS International Services Limited,Other Business Services,1384905799.234619,15.387842213717988,Other business activities,0.05,0.7693921106858994,0.0499999967506817,0.5555551544054161,544,497.0
SBFC Finance Limited,Financial Services,13050690318.801771,145.00767020890856,"Financial intermediation, except insurance and pension funding",0.005,0.7250383510445428,0.004999999965519,0.0555555512986503,545,612.0
Home First Finance Company India Limited,Financial Services,12900000000.0,143.33333333333334,"Financial intermediation, except insurance and pension funding",0.005,0.7166666666666667,0.0049999999651162,0.0555555512489236,546,613.0
JM Financial Limited,Financial Services,10372409028.09765,115.248989201085,"Financial intermediation, except insurance and pension funding",0.005,0.5762449460054251,0.0049999999566156,0.0555555501994661,547,614.0
Jio Financial Services Limited,Financial Services,8056084070.79646,89.51204523107178,"Financial intermediation, except insurance and pension funding",0.005,0.4475602261553589,0.0049999999441415,0.0555555486594571,548,615.0
RATTANINDIA ENTERPRISES LIMITED,Other Business Services,68663456.40413548,0.7629272933792831,Other business activities,0.05,0.0381463646689641,0.0499999344630413,0.5555474646802373,549,498.0
Equitas Small Finance Bank Limited,Financial Services,631200039.749508,7.013333774994534,"Financial intermediation, except insurance and pension funding",0.005,0.0350666688749726,0.0049999992870723,0.0555554675399281,550,616.0
MAHARASHTRA SCOOTERS LIMITED,Other Business Services,29900025.706669297,0.332222507851881,Other business activities,0.05,0.016611125392594,0.0499998494989101,0.5555369757395652,551,499.0
Raymond Limited,Textiles,181464.6099319382,0.0020162734436882,Textiles,0.3,0.0006048820331064,0.2998512844151402,3.3150649505791283,552,40.0
Balkrishna Industries Limited,Other Business Services,1041287.9999989202,0.0115698666666546,Other business activities,0.05,0.0005784933333327,0.0499956788025097,0.5550225401552478,553,500.0
Dr Reddys Laboratories Limited,Pharmaceuticals,326439.0000006831,0.0036271000000075,Chemicals nec,0.15,0.0005440650000011,0.1499586560458642,1.6615766600802082,554,65.0
Kirloskar Oil Engines Limited,Oil & Gas,83484.908,0.0009276100888888,Mining of coal and lignite; extraction of peat,0.4,0.0003710440355555,0.3995692487032112,4.391838073085853,555,33.0
Fortis Healthcare Limited,Healthcare,652803.000006444,0.0072533666667382,Other business activities,0.05,0.0003626683333369,0.0499931075995608,0.5547058262708168,556,501.0
Hindustan Unilever Limited,FMCG / Consumer Goods,61516.99999998505,0.000683522222222,Food products nec,0.5,0.000341761111111,0.4992695635236254,5.466690837869856,557,12.0
CHENNAI PETROLEUM CORPORATION LIMITED,Oil & Gas,71049.90999897323,0.000789443444433,Mining of coal and lignite; extraction of peat,0.4,0.0003157773777732,0.3994939549403349,4.382758809521268,558,34.0
SHIPPING CORPORATION OF INDIA LIMITED,Other Business Services,559232.9999997006,0.0062136999999966,Other business activities,0.05,0.0003106849999998,0.0499919545593512,0.5545639046610958,559,502.0
Century Plyboards India Limited,Other Business Services,406790.9700000613,0.0045198996666673,Other business activities,0.05,0.0002259949833333,0.0499889402544434,0.5541932018095777,560,503.0
Craftsman Automation Limited,Other Business Services,384794.3599919816,0.0042754928887997,Other business activities,0.05,0.0002137746444399,0.0499883081765128,0.5541155252877022,561,504.0
GLOBAL HEALTH LIMITED,Other Business Services,369230.9999922848,0.0041025666665809,Other business activities,0.05,0.000205128333329,0.0499878154775924,0.5540549908930419,562,505.0
AIA ENGINEERING LIMITED,Other Business Services,348644.76000168,0.0038738306666853,Other business activities,0.05,0.0001936915333342,0.0499870962103118,0.553966641265655,563,506.0
Max Financial Services Limited,Financial Services,3261372.9999916567,0.036237477777685,"Financial intermediation, except insurance and pension funding",0.005,0.0001811873888884,0.0049998620251095,0.0555385263698812,564,617.0
Bikaji Foods International Limited,Other Business Services,253686.2599995024,0.0028187362222166,Other business activities,0.05,0.0001409368111108,0.0499822678449118,0.5533742225085484,565,507.0
HCL Technologies Limited,IT Services,1170550.0000410574,0.0130061111115673,Computer and related activities,0.01,0.0001300611111156,0.0099992311897765,0.1110162699936964,566,558.0
Zydus Lifesciences Limited,Other Business Services,232414.9999999914,0.0025823888888887,Other business activities,0.05,0.0001291194444444,0.0499806455775144,0.5531754362163719,567,508.0
Biocon Limited,Oil & Gas,24848.999999971293,0.0002760999999996,Mining of coal and lignite; extraction of peat,0.4,0.0001104399999998,0.3985564778058446,4.272505706216684,568,35.0
CERA Sanitaryware Limited,Other Business Services,191525.1200036199,0.0021280568889291,Other business activities,0.05,0.0001064028444464,0.0499765154232092,0.5526699292251053,569,509.0
DOMS Industries Limited,Other Business Services,170910.0000021139,0.0018990000000234,Other business activities,0.05,9.49500000011744e-05,0.0499736842105266,0.5523238904078113,570,510.0
UltraTech Cement Limited,Cement,75955.13000030053,0.0008439458888922,Construction,0.1,8.439458888922282e-05,0.0998816492259272,1.0966726830153264,571,135.0
ESAB India Limited,Other Business Services,137347.00000025396,0.0015260777777805,Other business activities,0.05,7.630388888902999e-05,0.0499672577253578,0.551539888027134,572,511.0
GAIL India Limited,Other Business Services,137287.99999998466,0.001525422222222,Other business activities,0.05,7.62711111111026e-05,0.0499672436634686,0.5515381747592781,573,512.0
Metropolis Healthcare Limited,Other Business Services,121654.30000546708,0.0013517144445051,Other business activities,0.05,6.75857222252595e-05,0.0499630372838827,0.5510261134118166,574,513.0
INDIAMART INTERMESH LIMITED,Retail,115580.0,0.0012842222222222,Other business activities,0.05,6.421111111111111e-05,0.05,0.5555555555555556,575,139.0
Power Grid Corporation of India Limited,Power,45792.32000004322,0.000508803555556,Production of electricity by coal,0.12,6.10564266667243e-05,0.1197646152156214,1.3048386287892524,576,84.0
Juniper Hotels Limited,Hotels & Tourism,94427.25000069164,0.0010491916666743,Other business activities,0.05,5.245958333371757e-05,0.0499523896431607,0.5497337849863363,577,514.0
Motherson Sumi Wiring India Limited,Other Business Services,93193.9999987217,0.0010354888888746,Other business activities,0.05,5.177444444373429e-05,0.0499517602161135,0.5496575625245442,578,515.0
Mphasis Limited,Other Business Services,92710.47000022694,0.0010301163333358,Other business activities,0.05,5.150581666679274e-05,0.0499515088662806,0.5496271298892003,579,516.0
Marico Limited,FMCG / Consumer Goods,7581.000000011008,8.423333333345564e-05,Food products nec,0.5,4.211666666672782e-05,0.4941337504888625,4.908130365537093,580,13.0
TVS Motor Company Limited,Automobile,36251.32595441931,0.0004027925106046,Construction,0.1,4.027925106046591e-05,0.0997523480565544,1.0812836866465252,581,136.0
MedPlus Health Services Limited,Other Business Services,67299.00999924737,0.0007477667777694,Other business activities,0.05,3.738833888847077e-05,0.0499332235330352,0.5474213885220705,582,517.0
Usha Martin,Retail,57790.0,0.0006421111111111,Other business activities,0.05,3.210555555555556e-05,0.05,0.5555555555555556,583,139.0
Avenue Supermarts Limited,Retail,57789.81000007717,0.0006421090000008,Other business activities,0.05,3.210545000004287e-05,0.0499222526818938,0.5461056941670798,584,518.0
Responsive Industries Limited,Other Business Services,55573.889999998224,0.0006174876666666,Other business activities,0.05,3.0874383333332344e-05,0.0499191576442106,0.5457355563376199,585,519.0
CE INFO SYSTEMS LIMITED,Other Business Services,38386.9999989087,0.00042652222221,Other business activities,0.05,2.132611111050484e-05,0.0498830470150966,0.5414505067940113,586,520.0
Sona BLW Precision Forgings Limited,Other Business Services,35460.20999993625,0.0003940023333326,Other business activities,0.05,1.970011666663125e-05,0.0498734184692577,0.540318244647129,587,521.0
Devyani International Limited,Other Business Services,33493.329999967376,0.0003721481111107,Other business activities,0.05,1.8607405555537432e-05,0.0498660049494792,0.5394493821140213,588,522.0
MANKIND PHARMA LIMITED,Pharmaceuticals,9497.800000001122,0.0001055311111111,Chemicals nec,0.15,1.5829666666668535e-05,0.1485919606166171,1.507903243219231,589,66.0
MRF Limited,Other Business Services,27665.21999999961,0.0003073913333333,Other business activities,0.05,1.536956666666645e-05,0.0498378683361183,0.5361747325388279,590,523.0
Eureka Forbes Limited,Other Business Services,24360.620007069407,0.0002706735556341,Other business activities,0.05,1.3533677781705226e-05,0.0498159555872734,0.5336493263150759,591,524.0
Persistent Systems Limited,IT Services,119387.16998881244,0.0013265241109868,Computer and related activities,0.01,1.3265241109868047e-05,0.0099924671801308,0.1101881630002664,592,559.0
BHARAT ELECTRONICS LIMITED,Other Business Services,23658.00999990466,0.0002628667777767,Other business activities,0.05,1.3143338888835925e-05,0.049810510438558,0.5330251260700577,593,525.0
Polycab India Limited,Other Business Services,21913.00000001536,0.0002434777777779,Other business activities,0.05,1.2173888888897425e-05,0.0497954824342136,0.5313092519045635,594,526.0
NCC LIMITED,Other Business Services,19392.309999992875,0.000215470111111,Other business activities,0.05,1.0773505555551598e-05,0.0497690212300286,0.5283121703993006,595,527.0
EICHER MOTORS LIMITED,Other Business Services,18451.46000000705,0.0002050162222223,Other business activities,0.05,1.0250811111115027e-05,0.0497573006656434,0.5269944318375748,596,528.0
Chalet Hotels Limited,Hotels & Tourism,17178.249999960317,0.000190869444444,Other business activities,0.05,9.543472222200175e-06,0.0497394061355371,0.524994002295106,597,529.0
NMDC Steel Limited,Steel & Iron,8503.049999999996,9.447833333333328e-05,Construction,0.1,9.447833333333328e-06,0.0989526419606542,0.9941895847473528,598,137.0
Aditya Birla Fashion and Retail Limited,Retail,14972.999999271226,0.0001663666666585,Other business activities,0.05,8.31833333292846e-06,0.0497012547301189,0.5207746405376565,599,530.0
TATA COMMUNICATIONS LIMITED,Other Business Services,13046.21286641747,0.0001449579207379,Other business activities,0.05,7.247896036898595e-06,0.0496574355146524,0.516003573762384,600,531.0
Amara Raja Energy  Mobility Limited,Other Business Services,12404.889999999374,0.0001378321111111,Other business activities,0.05,6.891605555555208e-06,0.0496398527718131,0.5141113097948234,601,532.0
Piramal Enterprises Limited,Other Business Services,10269.560000037667,0.0001141062222226,Other business activities,0.05,5.705311111132038e-06,0.0495656186170084,0.5062585505656803,602,533.0
JK Tyre  Industries Limited,Other Business Services,10176.329999998565,0.0001130703333333,Other business activities,0.05,5.65351666666587e-06,0.0495616739380089,0.505847327939189,603,534.0
Tejas Networks Limited,Other Business Services,8915.730000000045,9.906366666666717e-05,Other business activities,0.05,4.953183333333359e-06,0.04950031813079,0.4995278545637423,604,535.0
Aether Industries Limited,Other Business Services,8328.340012372964,9.253711124858848e-05,Other business activities,0.05,4.626855562429425e-06,0.0494654528097717,0.4959998838263222,605,536.0
R R Kabel Limited,Other Business Services,7601.579999997614,8.44619999999735e-05,Other business activities,0.05,4.223099999998675e-06,0.049414944653764,0.4909679384484997,606,537.0
TTK PRESTIGE LIMITED,Real Estate,2530.3199999986214,2.811466666665135e-05,Construction,0.1,2.8114666666651357e-06,0.0965653050009141,0.7963772878000388,607,138.0
PB FINTECH LIMITED,Other Business Services,4977.210000005246,5.530233333339162e-05,Other business activities,0.05,2.7651166666695813e-06,0.0491119373382995,0.4626099244743207,608,538.0
Solar Industries India Limited,Other Business Services,4456.600000000828,4.951777777778698e-05,Other business activities,0.05,2.475888888889349e-06,0.049010249417147,0.4537420534561767,609,539.0
Poonawalla Fincorp Limited,Other Business Services,4222.839999998249,4.692044444442499e-05,Other business activities,0.05,2.3460222222212497e-06,0.0489566040010754,0.4491851602235635,610,540.0
TITAGARH RAIL SYSTEMS LIMITED,Other Business Services,3865.8200000001534,4.295355555555726e-05,Other business activities,0.05,2.147677777777863e-06,0.0488624356012154,0.4413804410721719,611,541.0
Tata Elxsi Limited,Other Business Services,3729.039999987428,4.1433777777638086e-05,Other business activities,0.05,2.0716888888819044e-06,0.0488216934098582,0.4380781065263588,612,542.0
ALOK INDUSTRIES LIMITED,Other Business Services,3629.310000001705,4.032566666668561e-05,Other business activities,0.05,2.0162833333342808e-06,0.0487900981633695,0.4355472701835777,613,543.0
IDBI Bank Limited,Financial Services,33828.32999984252,0.0003758703333315,"Financial intermediation, except insurance and pension funding",0.005,1.879351666657918e-06,0.0049867328373772,0.0539604301057907,614,618.0
EIH Limited,Other Business Services,2743.1499999999182,3.0479444444443536e-05,Other business activities,0.05,1.523972222222177e-06,0.048411661931066,0.4071362948912573,615,544.0
Sheela Foam Limited,Other Business Services,2587.5099999924782,2.875011111102753e-05,Other business activities,0.05,1.4375055555513769e-06,0.0483193340080848,0.400697295771828,616,545.0
Techno Electric  Engineering Company Limited,Other Business Services,2402.000000004376,2.6688888888937512e-05,Other business activities,0.05,1.3344444444468757e-06,0.0481942215088314,0.3922529231173307,617,546.0
RITES Limited,Other Business Services,2095.309999998036,2.32812222222004e-05,Other business activities,0.05,1.16406111111002e-06,0.0479407955850638,0.3760725455966473,618,547.0
KARUR VYSYA BANK LIMITED,Financial Services,11507.589999990583,0.000127862111111,"Financial intermediation, except insurance and pension funding",0.005,6.393105555550324e-07,0.0049611988352752,0.0511138081401384,619,619.0
Motilal Oswal Financial Services Limited,Financial Services,9276.460410557183,0.0001030717823395,"Financial intermediation, except insurance and pension funding",0.005,5.153589116976213e-07,0.0049519562374391,0.0501494572166292,620,620.0
PNB Housing Finance Limited,Financial Services,7661.219999979001,8.512466666643334e-05,"Financial intermediation, except insurance and pension funding",0.005,4.256233333321667e-07,0.0049419446229108,0.049141268012266,621,621.0
HDFC Asset Management Company Limited,Financial Services,3498.029999983964,3.8866999999821824e-05,"Financial intermediation, except insurance and pension funding",0.005,1.9433499999910919e-07,0.0048745829884359,0.0432044695121646,622,622.0
Authum Investment  Infrastructure Limited,Other Business Services,,,Other business activities,0.05,,,,623,
Central Bank of India,Financial Services,,,"Financial intermediation, except insurance and pension funding",0.005,,,,624,
Kansai Nerolac Paints Limited,Other Business Services,,,Other business activities,0.05,,,,625,
MMTC LIMITED,Other Business Services,,,Other business activities,0.05,,,,626,
RAJESH EXPORTS LIMITED,Other Business Services,,,Other business activities,0.05,,,,627,
TVS Holdings Limited,Other Business Services,,,Other business activities,0.05,,,,628,
