Company_Name,Sector,Indicator_Name,Value,Zero_Type,Data_Source,Confidence
Blue Dart Express Limited,Transportation & Logistics,Distance_To_Protected_Area_km,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Land_Degraded_HA_Reported,474.4,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Land_Intensity,0.0,VALID_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Dart Express Limited,Transportation & Logistics,PA_Proximity_Score,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Renewable_Energy_GJ,18450.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Total_Energy_GJ,1845000.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Water_Intensity,15236.254553981451,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Dart Express Limited,Transportation & Logistics,Water_Stress_Category,Medium-High (2-3),NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Water_Stress_Score,2.278735819349852,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Water_Recycling_Pct,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Water_Discharge_ML,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Waste_Recycled_Pct,94.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Plastic_Waste_MT,415.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,E_Waste_MT,24.5,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Dart Express Limited,Transportation & Logistics,Scope3_OLD,0.06585,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Revenue_Cr,11325.747094436,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Base_MSA_Loss,0.42,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,V7_Direct_EIF,0.0144770016599194,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Blue Star Limited,Pharmaceuticals & Healthcare,V7_Scope3_Factor,0.003465,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Blue Star Limited,Pharmaceuticals & Healthcare,MSA_Intensity_Direct,0.0006278100874719,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,MSA_Intensity_Scope3,0.003465,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,MSA_Intensity_V7_Total,0.0040928100874719,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Scope3_Biodiversity_MSA,39.243713682220736,NON_ZERO,V7 Recalculated (V7_Scope3_Factor × Revenue),TIER_1_VALIDATED
Blue Star Limited,Pharmaceuticals & Healthcare,Data_Tier,Tier 2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Confidence,75%,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Scope1_GHG_tCO2e,2720.37,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Scope2_GHG_tCO2e,16463.5,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Scope3_GHG_tCO2e,12400.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Consumption_KL,203967.4,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Waste_Generated_MT,7517.87,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Hazardous_Air_Pollutants,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Total_GHG_Emissions_tCO2e,31583.87,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,GHG_Emissions_Normalized,2788.6787279151067,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Consumption_Normalized,18009.17840556435,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Waste_Generated_Normalized,663.7857915521797,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Pollution_Index,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Data_Quality_Flag,OK,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Owned_ha,85.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Leased_ha,15.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Total_Land_ha,100.0,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degraded_Reported_ha,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degraded_HA_Calculated,52.5,NON_ZERO,DHE Proxy (100% coverage via Degraded Hectare Equivalents),TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degradation_Pct,52.5,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Restored_ha,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Data_Quality,MSA_PROXY_HIGH,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Renewable_Energy_Pct,18.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degradation_Ratio,0.525,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Restoration_Ratio,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Net_Land_Impact,0.525,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Distance_To_Protected_Area_km,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degraded_HA_Reported,52.5,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Intensity,8.829439609253416,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,PA_Proximity_Score,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Renewable_Energy_GJ,26208.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Total_Energy_GJ,145600.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Intensity,18009.17840556435,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Stress_Category,Medium-High (2-3),NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Stress_Score,2.9185624661362515,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Recycling_Pct,12.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Discharge_ML,1500.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Waste_Recycled_Pct,84.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Plastic_Waste_MT,412.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,E_Waste_MT,14.5,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Scope3_OLD,0.033558525,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Revenue_Cr,11325.747094436,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Base_MSA_Loss,0.42,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,V7_Direct_EIF,0.0144770016599194,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Blue Star Limited,Pharmaceuticals & Healthcare,V7_Scope3_Factor,0.003465,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Blue Star Limited,Pharmaceuticals & Healthcare,MSA_Intensity_Direct,0.0006278100874719,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,MSA_Intensity_Scope3,0.003465,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,MSA_Intensity_V7_Total,0.0040928100874719,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Scope3_Biodiversity_MSA,39.243713682220736,NON_ZERO,V7 Recalculated (V7_Scope3_Factor × Revenue),TIER_1_VALIDATED
Blue Star Limited,Pharmaceuticals & Healthcare,Data_Tier,Tier 2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Confidence,75%,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Scope1_GHG_tCO2e,2720.37,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Scope2_GHG_tCO2e,16463.5,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Scope3_GHG_tCO2e,12400.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Consumption_KL,203967.4,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Waste_Generated_MT,7517.87,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Hazardous_Air_Pollutants,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Total_GHG_Emissions_tCO2e,31583.87,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,GHG_Emissions_Normalized,2788.6787279151067,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Consumption_Normalized,18009.17840556435,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Waste_Generated_Normalized,663.7857915521797,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Pollution_Index,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Data_Quality_Flag,OK,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Owned_ha,85.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Leased_ha,15.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Total_Land_ha,100.0,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degraded_Reported_ha,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degraded_HA_Calculated,52.5,NON_ZERO,DHE Proxy (100% coverage via Degraded Hectare Equivalents),TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degradation_Pct,52.5,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Restored_ha,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Data_Quality,MSA_PROXY_HIGH,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Renewable_Energy_Pct,18.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degradation_Ratio,0.525,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Restoration_Ratio,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Net_Land_Impact,0.525,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Distance_To_Protected_Area_km,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Degraded_HA_Reported,52.5,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Land_Intensity,8.829439609253416,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,PA_Proximity_Score,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Renewable_Energy_GJ,26208.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Total_Energy_GJ,145600.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Intensity,18009.17840556435,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Stress_Category,Medium-High (2-3),NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Stress_Score,2.9185624661362515,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Recycling_Pct,12.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Water_Discharge_ML,1500.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Waste_Recycled_Pct,84.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Plastic_Waste_MT,412.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,E_Waste_MT,14.5,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Blue Star Limited,Pharmaceuticals & Healthcare,Scope3_OLD,0.033558525,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Revenue_Cr,18087.498144869,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Base_MSA_Loss,0.51,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,V7_Direct_EIF,0.0374641669027132,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Bosch limited,Chemicals & Fertilizers,V7_Scope3_Factor,0.005225,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Bosch limited,Chemicals & Fertilizers,MSA_Intensity_Direct,0.0011422684952701,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,MSA_Intensity_Scope3,0.005225,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,MSA_Intensity_V7_Total,0.0063672684952701,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,Scope3_Biodiversity_MSA,94.50717780694052,NON_ZERO,V7 Recalculated (V7_Scope3_Factor × Revenue),TIER_1_VALIDATED
Bosch limited,Chemicals & Fertilizers,Data_Tier,Tier 2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Confidence,75%,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Scope1_GHG_tCO2e,8455.06,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Scope2_GHG_tCO2e,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Scope3_GHG_tCO2e,884000.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Water_Consumption_KL,473149.42,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Waste_Generated_MT,7427.96,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Hazardous_Air_Pollutants,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Total_GHG_Emissions_tCO2e,892455.06,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,GHG_Emissions_Normalized,49340.98971853488,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,Water_Consumption_Normalized,26158.920167420798,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,Waste_Generated_Normalized,410.6681831012178,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,Pollution_Index,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Data_Quality_Flag,OK,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Land_Owned_ha,412.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Land_Leased_ha,15.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Total_Land_ha,427.0,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,Land_Degraded_Reported_ha,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Land_Degraded_HA_Calculated,224.2,NON_ZERO,DHE Proxy (100% coverage via Degraded Hectare Equivalents),TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Land_Degradation_Pct,52.50585480093677,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,Land_Restored_ha,5.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Land_Data_Quality,MSA_PROXY_HIGH,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Renewable_Energy_Pct,,NOT_DISCLOSED,BRSR FY 2023-24 / Gemini Extraction,TIER_3_IMPUTED
Bosch limited,Chemicals & Fertilizers,Land_Degradation_Ratio,0.5250585480093677,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Land_Restoration_Ratio,0.0117096018735363,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Net_Land_Impact,0.5133489461358314,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Distance_To_Protected_Area_km,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Land_Degraded_HA_Reported,224.2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Land_Intensity,23.60746613931954,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,PA_Proximity_Score,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Renewable_Energy_GJ,118800.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Total_Energy_GJ,660000.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Water_Intensity,26158.920167420798,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Bosch limited,Chemicals & Fertilizers,Water_Stress_Category,Extremely High (4-5),NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Water_Stress_Score,4.591000223944389,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Water_Recycling_Pct,34.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Water_Discharge_ML,0.0,VALID_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Waste_Recycled_Pct,91.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Plastic_Waste_MT,312.0,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,E_Waste_MT,45.6,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Bosch limited,Chemicals & Fertilizers,Scope3_OLD,0.0873985749999999,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Brigade Enterprises Limited,Real Estate & Construction,Revenue_Cr,5313.5442628,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Brigade Enterprises Limited,Real Estate & Construction,Base_MSA_Loss,0.55,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Brigade Enterprises Limited,Real Estate & Construction,V7_Direct_EIF,0.07,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Brigade Enterprises Limited,Real Estate & Construction,V7_Scope3_Factor,0.0035,NON_ZERO,V7 Methodology (PhD-validated),TIER_1_VALIDATED
Brigade Enterprises Limited,Real Estate & Construction,MSA_Intensity_Direct,0.0126519881695695,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Brigade Enterprises Limited,Real Estate & Construction,MSA_Intensity_Scope3,0.0035,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Brigade Enterprises Limited,Real Estate & Construction,MSA_Intensity_V7_Total,0.0161519881695695,NON_ZERO,Calculated (Formula-based),TIER_2_CALCULATED
Brigade Enterprises Limited,Real Estate & Construction,Scope3_Biodiversity_MSA,18.5974049198,NON_ZERO,V7 Recalculated (V7_Scope3_Factor × Revenue),TIER_1_VALIDATED
Brigade Enterprises Limited,Real Estate & Construction,Data_Tier,Tier 2,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
Brigade Enterprises Limited,Real Estate & Construction,Confidence,75%,NON_ZERO,BRSR FY 2023-24 / Gemini Extraction,TIER_1_DIRECT
