Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,City_State_Key,Latitude,Longitude,Geocoded_Address,Geocoding_Method,Geocoding_Status
Asahi India Glass Limited,EST_5,Plant,"Estimated facility - A-2/10, 1st Floor, WHS DDA Marble Market, Kirti Nagar,
New Delhi-110 015",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",20.0112475,73.7902364,"New Delhi, Delhi, India",City_Level,Success
Kirloskar Oil Engines Limited,EST_1,Office,"Estimated facility - Laxmanrao Kirloskar Road, Khadki, Pune – 411003",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Pune, Maharashtra, India",18.7623111,73.8625448,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Kirloskar Oil Engines Limited,EST_2,Facility,"Estimated facility - Laxmanrao Kirloskar Road, Khadki, Pune – 411003",Pune,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Kirloskar Oil Engines Limited,EST_3,Office,"Estimated facility - Laxmanrao Kirloskar Road, Khadki, Pune – 411003",Pune,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
Firstsource Solutions Limited,EST_1,Office,"Estimated facility - 5th Floor, Paradigm ‘B’ Wing, Mindspace, Link Road, Malad - West, Mumbai - 400064, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Firstsource Solutions Limited,EST_2,Branch,"Estimated facility - 5th Floor, Paradigm ‘B’ Wing, Mindspace, Link Road, Malad - West, Mumbai - 400064, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Firstsource Solutions Limited,EST_3,Office,"Estimated facility - 5th Floor, Paradigm ‘B’ Wing, Mindspace, Link Road, Malad - West, Mumbai - 400064, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Honasa Consumer Limited,EST_1,Factory,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",18.7623111,73.8625448,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_2,Warehouse,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_3,Distribution Center,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_4,Office,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_5,Factory,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",20.0112475,73.7902364,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_6,Warehouse,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_7,Distribution Center,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_8,Office,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_9,Factory,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_10,Warehouse,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_11,Distribution Center,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_12,Office,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_13,Factory,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Honasa Consumer Limited,EST_14,Warehouse,"Estimated facility - Unit No. 404, 4th Floor, City Centre,
Plot No. 05, Sector – 12, Dwarka, New Delhi – 110075",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
PVR INOX LIMITED,EST_1,Office,"Estimated facility - 7th Floor, Lotus Grandeur Building, Veera Desai Road, Opposite Gundecha Symphony, Andheri (West), Mumbai – 400053",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
PVR INOX LIMITED,EST_2,Facility,"Estimated facility - 7th Floor, Lotus Grandeur Building, Veera Desai Road, Opposite Gundecha Symphony, Andheri (West), Mumbai – 400053",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
PVR INOX LIMITED,EST_3,Office,"Estimated facility - 7th Floor, Lotus Grandeur Building, Veera Desai Road, Opposite Gundecha Symphony, Andheri (West), Mumbai – 400053",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Mahanagar Gas Limited,EST_1,Refinery,"Estimated facility - MGL House, Block No. G-33, Bandra-Kurla Complex, Bandra (E), Mumbai – 400 051",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Mahanagar Gas Limited,EST_2,Terminal,"Estimated facility - MGL House, Block No. G-33, Bandra-Kurla Complex, Bandra (E), Mumbai – 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Mahanagar Gas Limited,EST_3,Office,"Estimated facility - MGL House, Block No. G-33, Bandra-Kurla Complex, Bandra (E), Mumbai – 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Mahanagar Gas Limited,EST_4,Warehouse,"Estimated facility - MGL House, Block No. G-33, Bandra-Kurla Complex, Bandra (E), Mumbai – 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Indian Energy Exchange Limited,EST_1,Branch,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",18.7623111,73.8625448,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_2,Office,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_3,Data Center,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_4,Branch,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_5,Office,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",20.0112475,73.7902364,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_6,Data Center,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_7,Branch,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_8,Office,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_9,Data Center,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_10,Branch,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_11,Office,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_12,Data Center,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_13,Branch,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_14,Office,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_15,Data Center,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_16,Branch,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_17,Office,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_18,Data Center,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_19,Branch,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_20,Office,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_21,Data Center,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Indian Energy Exchange Limited,EST_22,Branch,"Estimated facility - 1st Floor, Unit No.1.14(a), Avanta Business Centre Southern Park, D-2, District Centre, Saket New Delhi 110017, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
FINE ORGANIC INDUSTRIES LIMITED,EST_1,Plant,"Estimated facility - Fine House, Anandji Street, Off M. G. Road, Ghatkopar East, Mumbai- 400077, Maharashtra, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
FINE ORGANIC INDUSTRIES LIMITED,EST_2,Office,"Estimated facility - Fine House, Anandji Street, Off M. G. Road, Ghatkopar East, Mumbai- 400077, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
FINE ORGANIC INDUSTRIES LIMITED,EST_3,Warehouse,"Estimated facility - Fine House, Anandji Street, Off M. G. Road, Ghatkopar East, Mumbai- 400077, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
FINE ORGANIC INDUSTRIES LIMITED,EST_4,R&D,"Estimated facility - Fine House, Anandji Street, Off M. G. Road, Ghatkopar East, Mumbai- 400077, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
ZENSAR TECHNOLOGIES LIMITED,EST_1,Office,"Estimated facility - Zensar Knowledge Park, Kharadi, Plot No. 4, MIDC, Off Nagar Road, Pune, 411014, Maharashtra, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Pune, Maharashtra, India",18.7623111,73.8625448,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
ZENSAR TECHNOLOGIES LIMITED,EST_2,Facility,"Estimated facility - Zensar Knowledge Park, Kharadi, Plot No. 4, MIDC, Off Nagar Road, Pune, 411014, Maharashtra, India",Pune,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
ZENSAR TECHNOLOGIES LIMITED,EST_3,Office,"Estimated facility - Zensar Knowledge Park, Kharadi, Plot No. 4, MIDC, Off Nagar Road, Pune, 411014, Maharashtra, India",Pune,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success
RHI Magnesita India Ltd,EST_1,Office,"Estimated facility - Unit No. 705, 7th Floor, Lodha Supremus, Kanjurmarg Village Road, Kanjurmarg (East), Mumbai - 400042, Maharashtra, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
RHI Magnesita India Ltd,EST_2,Facility,"Estimated facility - Unit No. 705, 7th Floor, Lodha Supremus, Kanjurmarg Village Road, Kanjurmarg (East), Mumbai - 400042, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
CHENNAI PETROLEUM CORPORATION LIMITED,EST_1,Refinery,"Estimated facility - CHENNAI PETROLEUM CORPORATION LIMITED, 536, ANNA SALAI, TEYNAMPET, CHENNAI-6000018",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",18.7623111,73.8625448,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success
CHENNAI PETROLEUM CORPORATION LIMITED,EST_2,Terminal,"Estimated facility - CHENNAI PETROLEUM CORPORATION LIMITED, 536, ANNA SALAI, TEYNAMPET, CHENNAI-6000018",Chennai,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success
CHENNAI PETROLEUM CORPORATION LIMITED,EST_3,Office,"Estimated facility - CHENNAI PETROLEUM CORPORATION LIMITED, 536, ANNA SALAI, TEYNAMPET, CHENNAI-6000018",Chennai,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success
CHENNAI PETROLEUM CORPORATION LIMITED,EST_4,Warehouse,"Estimated facility - CHENNAI PETROLEUM CORPORATION LIMITED, 536, ANNA SALAI, TEYNAMPET, CHENNAI-6000018",Chennai,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success
INTELLECT DESIGN ARENA LIMITED,EST_1,Office,"Estimated facility - 244, Anna Salai, Chennai – 600 006",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",18.7623111,73.8625448,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success
INTELLECT DESIGN ARENA LIMITED,EST_2,Data Center,"Estimated facility - 244, Anna Salai, Chennai – 600 006",Chennai,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success
INTELLECT DESIGN ARENA LIMITED,EST_3,Development Center,"Estimated facility - 244, Anna Salai, Chennai – 600 006",Chennai,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success
Ramkrishna Forgings Limited,EST_1,Plant,"Estimated facility - 23, Circus Avenue, 9th Floor, Kolkata – 700017",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",18.7623111,73.8625448,"Kolkata, West Bengal, India",City_Level,Success
Ramkrishna Forgings Limited,EST_2,Office,"Estimated facility - 23, Circus Avenue, 9th Floor, Kolkata – 700017",Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
Ramkrishna Forgings Limited,EST_3,Warehouse,"Estimated facility - 23, Circus Avenue, 9th Floor, Kolkata – 700017",Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
Ramkrishna Forgings Limited,EST_4,R&D,"Estimated facility - 23, Circus Avenue, 9th Floor, Kolkata – 700017",Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
Raymond Limited,EST_1,Office,"Estimated facility - Plot No. 156/H No. 2, Village Zadgaon, Ratnagiri, Maharashtra - 415612 India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,", Maharashtra, India",18.7623111,73.8625448,"Maharashtra, India",City_Level,Success
Raymond Limited,EST_2,Facility,"Estimated facility - Plot No. 156/H No. 2, Village Zadgaon, Ratnagiri, Maharashtra - 415612 India",,Maharashtra,India,Imputation_Estimated,True,Tier_3,", Maharashtra, India",19.5670323,76.4164557,"Maharashtra, India",City_Level,Success
Raymond Limited,EST_3,Office,"Estimated facility - Plot No. 156/H No. 2, Village Zadgaon, Ratnagiri, Maharashtra - 415612 India",,Maharashtra,India,Imputation_Estimated,True,Tier_3,", Maharashtra, India",19.5670323,76.4164557,"Maharashtra, India",City_Level,Success
Indegene Limited,EST_1,Hospital,"Estimated facility - Aspen G4, 3rd Floor, Manyata Embassy Business Park Outer Ring Road, Nagavara, Bangalore, Karnataka, India – 560 045",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Bangalore, Karnataka, India",18.7623111,73.8625448,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Indegene Limited,EST_2,Clinic,"Estimated facility - Aspen G4, 3rd Floor, Manyata Embassy Business Park Outer Ring Road, Nagavara, Bangalore, Karnataka, India – 560 045",Bangalore,Karnataka,India,Imputation_Estimated,True,Tier_3,"Bangalore, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Indegene Limited,EST_3,Office,"Estimated facility - Aspen G4, 3rd Floor, Manyata Embassy Business Park Outer Ring Road, Nagavara, Bangalore, Karnataka, India – 560 045",Bangalore,Karnataka,India,Imputation_Estimated,True,Tier_3,"Bangalore, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Indegene Limited,EST_4,Pharmacy,"Estimated facility - Aspen G4, 3rd Floor, Manyata Embassy Business Park Outer Ring Road, Nagavara, Bangalore, Karnataka, India – 560 045",Bangalore,Karnataka,India,Imputation_Estimated,True,Tier_3,"Bangalore, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Indegene Limited,EST_5,Hospital,"Estimated facility - Aspen G4, 3rd Floor, Manyata Embassy Business Park Outer Ring Road, Nagavara, Bangalore, Karnataka, India – 560 045",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Bangalore, Karnataka, India",20.0112475,73.7902364,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
G R Infraprojects Limited,EST_1,Office,"Estimated facility - Revenue Block No. 223, Old Survey No. 384/1, 384/2, Paiki and 384/3, Khata No. 464, Kochariya, Ahmedabad, Gujarat - 382220, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",18.7623111,73.8625448,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
G R Infraprojects Limited,EST_2,Yard,"Estimated facility - Revenue Block No. 223, Old Survey No. 384/1, 384/2, Paiki and 384/3, Khata No. 464, Kochariya, Ahmedabad, Gujarat - 382220, India",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
G R Infraprojects Limited,EST_3,Warehouse,"Estimated facility - Revenue Block No. 223, Old Survey No. 384/1, 384/2, Paiki and 384/3, Khata No. 464, Kochariya, Ahmedabad, Gujarat - 382220, India",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
G R Infraprojects Limited,EST_4,Office,"Estimated facility - Revenue Block No. 223, Old Survey No. 384/1, 384/2, Paiki and 384/3, Khata No. 464, Kochariya, Ahmedabad, Gujarat - 382220, India",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
