Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Data_Tier,Estimated
DLF Limited,EST_2,Facility,"Estimated facility - Shopping Mall, 3rd Floor, Arjun Marg, Phase - I, DLF City, Gurugram - 122 002 (Haryana)",Gurugram,Haryana,India,Imputation_Estimated,Tier_3,True
JSW Steel Limited,EST_1,Mine,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
JSW Steel Limited,EST_2,Plant,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
JSW Steel Limited,EST_3,Office,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
JSW Steel Limited,EST_4,Warehouse,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
JSW Steel Limited,EST_5,Mine,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
JSW Steel Limited,EST_6,Plant,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
JSW Steel Limited,EST_7,Office,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_1,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_2,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_3,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_4,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_5,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_6,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_7,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_8,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_9,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_10,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_11,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_12,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_13,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_14,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_15,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_16,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_17,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_18,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_19,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_20,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_21,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_22,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Jio Financial Services Limited,EST_23,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_1,Branch,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_2,Office,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_3,Data Center,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_4,Branch,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_5,Office,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_6,Data Center,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_7,Branch,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_8,Office,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_9,Data Center,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_10,Branch,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_11,Office,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_12,Data Center,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_13,Branch,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_14,Office,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_15,Data Center,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_16,Branch,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_17,Office,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_18,Data Center,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_19,Branch,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_20,Office,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_21,Data Center,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_22,Branch,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
INDIAN RAILWAY FINANCE CORPORATION LIMITED,EST_23,Office,"Estimated facility - UG Floor, East Tower, NBCC Place, Bhisham Pitamah Marg,
Pragati Vihar, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Siemens Limited,EST_1,Office,"Estimated facility - Birla Aurora, Level 21, Plot No.1080, Dr. Annie Besant Road, Worli, Mumbai - 400030",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Siemens Limited,EST_2,Facility,"Estimated facility - Birla Aurora, Level 21, Plot No.1080, Dr. Annie Besant Road, Worli, Mumbai - 400030",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Tata Steel Limited,EST_1,Mine,"Estimated facility - Bombay House, 24, Homi Mody Street, Fort, Mumbai – 400001",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Tata Steel Limited,EST_2,Plant,"Estimated facility - Bombay House, 24, Homi Mody Street, Fort, Mumbai – 400001",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Tata Steel Limited,EST_3,Office,"Estimated facility - Bombay House, 24, Homi Mody Street, Fort, Mumbai – 400001",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Tata Steel Limited,EST_4,Warehouse,"Estimated facility - Bombay House, 24, Homi Mody Street, Fort, Mumbai – 400001",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Tata Steel Limited,EST_5,Mine,"Estimated facility - Bombay House, 24, Homi Mody Street, Fort, Mumbai – 400001",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Tata Steel Limited,EST_6,Plant,"Estimated facility - Bombay House, 24, Homi Mody Street, Fort, Mumbai – 400001",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_1,Factory,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_2,Warehouse,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_3,Distribution Center,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_4,Office,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_5,Factory,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_6,Warehouse,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_7,Distribution Center,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_8,Office,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_9,Factory,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_10,Warehouse,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_11,Distribution Center,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_12,Office,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Varun Beverages Limited,EST_13,Factory,"Estimated facility - F- 2/7, Okhla Industrial Area, Phase- I New Delhi - 110 020",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Hindustan Zinc Limited,EST_1,Mine,"Estimated facility - Yashad Bhavan, Udaipur, Rajasthan 313004 - India",Udaipur,Rajasthan,India,Imputation_Estimated,Tier_3,True
Hindustan Zinc Limited,EST_2,Plant,"Estimated facility - Yashad Bhavan, Udaipur, Rajasthan 313004 - India",Udaipur,Rajasthan,India,Imputation_Estimated,Tier_3,True
Hindustan Zinc Limited,EST_3,Office,"Estimated facility - Yashad Bhavan, Udaipur, Rajasthan 313004 - India",Udaipur,Rajasthan,India,Imputation_Estimated,Tier_3,True
Hindustan Zinc Limited,EST_4,Warehouse,"Estimated facility - Yashad Bhavan, Udaipur, Rajasthan 313004 - India",Udaipur,Rajasthan,India,Imputation_Estimated,Tier_3,True
Hindustan Zinc Limited,EST_5,Mine,"Estimated facility - Yashad Bhavan, Udaipur, Rajasthan 313004 - India",Udaipur,Rajasthan,India,Imputation_Estimated,Tier_3,True
Hindustan Zinc Limited,EST_6,Plant,"Estimated facility - Yashad Bhavan, Udaipur, Rajasthan 313004 - India",Udaipur,Rajasthan,India,Imputation_Estimated,Tier_3,True
Hindustan Zinc Limited,EST_7,Office,"Estimated facility - Yashad Bhavan, Udaipur, Rajasthan 313004 - India",Udaipur,Rajasthan,India,Imputation_Estimated,Tier_3,True
BHARAT ELECTRONICS LIMITED,EST_1,Office,"Estimated facility - Outer Ring Raod, Nagavara, Bengaluru - 560045",Bengaluru,Karnataka,India,Imputation_Estimated,Tier_3,True
BHARAT ELECTRONICS LIMITED,EST_2,Facility,"Estimated facility - Outer Ring Raod, Nagavara, Bengaluru - 560045",Bengaluru,Karnataka,India,Imputation_Estimated,Tier_3,True
BHARAT ELECTRONICS LIMITED,EST_3,Office,"Estimated facility - Outer Ring Raod, Nagavara, Bengaluru - 560045",Bengaluru,Karnataka,India,Imputation_Estimated,Tier_3,True
Grasim Industries Limited,EST_1,Plant,"Estimated facility - Birlagram, Nagda – 456 331, Madhya Pradesh, India",,Madhya Pradesh,India,Imputation_Estimated,Tier_3,True
Grasim Industries Limited,EST_2,Quarry,"Estimated facility - Birlagram, Nagda – 456 331, Madhya Pradesh, India",,Madhya Pradesh,India,Imputation_Estimated,Tier_3,True
Grasim Industries Limited,EST_3,Office,"Estimated facility - Birlagram, Nagda – 456 331, Madhya Pradesh, India",,Madhya Pradesh,India,Imputation_Estimated,Tier_3,True
Grasim Industries Limited,EST_4,Warehouse,"Estimated facility - Birlagram, Nagda – 456 331, Madhya Pradesh, India",,Madhya Pradesh,India,Imputation_Estimated,Tier_3,True
Grasim Industries Limited,EST_5,Plant,"Estimated facility - Birlagram, Nagda – 456 331, Madhya Pradesh, India",,Madhya Pradesh,India,Imputation_Estimated,Tier_3,True
Grasim Industries Limited,EST_6,Quarry,"Estimated facility - Birlagram, Nagda – 456 331, Madhya Pradesh, India",,Madhya Pradesh,India,Imputation_Estimated,Tier_3,True
Grasim Industries Limited,EST_7,Office,"Estimated facility - Birlagram, Nagda – 456 331, Madhya Pradesh, India",,Madhya Pradesh,India,Imputation_Estimated,Tier_3,True
LTIMindtree Limited,EST_1,Office,"Estimated facility - L&T House, Ballard Estate, Mumbai - 400001, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
LTIMindtree Limited,EST_2,Data Center,"Estimated facility - L&T House, Ballard Estate, Mumbai - 400001, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
LTIMindtree Limited,EST_3,Development Center,"Estimated facility - L&T House, Ballard Estate, Mumbai - 400001, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Pidilite Industries Limited,EST_1,Plant,"Estimated facility - Regent Chambers 7th Floor 208 Nariman Point, Mumbai, Maharashtra, 400 021",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Pidilite Industries Limited,EST_2,Office,"Estimated facility - Regent Chambers 7th Floor 208 Nariman Point, Mumbai, Maharashtra, 400 021",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Pidilite Industries Limited,EST_3,Warehouse,"Estimated facility - Regent Chambers 7th Floor 208 Nariman Point, Mumbai, Maharashtra, 400 021",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Pidilite Industries Limited,EST_4,R&D,"Estimated facility - Regent Chambers 7th Floor 208 Nariman Point, Mumbai, Maharashtra, 400 021",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_1,Branch,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_2,Office,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_3,Data Center,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_4,Branch,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_5,Office,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_6,Data Center,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_7,Branch,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_8,Office,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_9,Data Center,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_10,Branch,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_11,Office,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_12,Data Center,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_13,Branch,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_14,Office,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_15,Data Center,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_16,Branch,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_17,Office,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_18,Data Center,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_19,Branch,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_20,Office,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_21,Data Center,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_22,Branch,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
SBI Life Insurance Company Limited,EST_23,Office,"Estimated facility - Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,Imputation_Estimated,Tier_3,True
Power Finance Corporation Limited,EST_1,Branch,"Estimated facility - Urjanidhi, 1, Barakhamba Lane, Connaught Place, New Delhi - 110 001",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Power Finance Corporation Limited,EST_2,Office,"Estimated facility - Urjanidhi, 1, Barakhamba Lane, Connaught Place, New Delhi - 110 001",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Power Finance Corporation Limited,EST_3,Data Center,"Estimated facility - Urjanidhi, 1, Barakhamba Lane, Connaught Place, New Delhi - 110 001",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Power Finance Corporation Limited,EST_4,Branch,"Estimated facility - Urjanidhi, 1, Barakhamba Lane, Connaught Place, New Delhi - 110 001",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
Power Finance Corporation Limited,EST_5,Office,"Estimated facility - Urjanidhi, 1, Barakhamba Lane, Connaught Place, New Delhi - 110 001",Delhi,Delhi,India,Imputation_Estimated,Tier_3,True
