Company_Name,Sector,City,State,Revenue_Cr,Base_MSA_Loss,V7_Direct_EIF,V7_Scope3_Factor,MSA_Intensity_Direct,MSA_Intensity_Scope3,MSA_Intensity_V7_Total,Scope3_Biodiversity_MSA,Data_Tier,Confidence
Eureka Forbes Limited,Chemicals & Fertilizers,Pune,Maharashtra,0.0024360620007069,0.42,0.0374641669027132,0.005225,6459.174723210474,0.005225,6459.179948210474,1.2728423953693552e-08,Tier 2,75%
Exide Industries Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,16588.117086356524,0.51,0.0374641669027132,0.005225,0.001151832062729936,0.005225,0.006376832062729936,0.08667291177621282,Tier 2,75%
FERTILIZERS AND CHEMICALS TRAVANCORE LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,4050.908927764959,0.55,0.0374641669027132,0.005225,0.005086584804527064,0.005225,0.010311584804527063,0.02116599914757191,Tier 2,75%
FINE ORGANIC INDUSTRIES LIMITED,Chemicals & Fertilizers,Delhi,Delhi,2205.192652662433,0.62,0.0374641669027132,0.005225,0.010533221871403474,0.005225,0.015758221871403473,0.011522131610161211,Tier 2,75%
Finolex Cables Limited,Chemicals & Fertilizers,Bangalore,Karnataka,5318.910611431104,0.48,0.0374641669027132,0.005225,0.0033809179034997713,0.005225,0.008605917903499771,0.027791307944727516,Tier 2,75%
Finolex Industries Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,4141.968617340705,0.52,0.0374641669027132,0.005225,0.0047034076279212885,0.005225,0.009928407627921288,0.021641786025605184,Tier 2,75%
Firstsource Solutions Limited,Chemicals & Fertilizers,Kolkata,West Bengal,2306.582094767114,0.58,0.0374641669027132,0.005225,0.00942052609047395,0.005225,0.01464552609047395,0.01205189144515817,Tier 2,75%
Five-Star Business Finance Limited,Financial Services,Hyderabad,Telangana,2847.9810676598386,0.45,0.0011797441546504,0.000297,0.00018640744337142083,0.000297,0.00048340744337142084,0.0008458503770949721,Tier 2,75%
Force Motors Ltd,Chemicals & Fertilizers,Pune,Maharashtra,8006.996466431095,0.42,0.0374641669027132,0.005225,0.0019651501240330856,0.005225,0.007190150124033085,0.04183655653710247,Tier 2,75%
Fortis Healthcare Limited,Pharmaceuticals,Ahmedabad,Gujarat,0.0652803000006444,0.51,0.0144770016599194,0.003465,113.10105570112287,0.003465,113.10452070112288,2.2619623950223288e-07,Tier 2,75%
G R Infraprojects Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,6515.569856138938,0.55,0.0374641669027132,0.005225,0.0031624696306614005,0.005225,0.0083874696306614,0.03404385249832595,Tier 2,75%
GAIL India Limited,Oil & Gas,Delhi,Delhi,0.0137287999999984,0.62,0.0971185610539406,0.0154274999999999,4385.926508758973,0.0154274999999999,4385.941936258973,2.1180106199997395e-07,Tier 2,75%
GALAXY SURFACTANTS LIMITED,Chemicals & Fertilizers,Bangalore,Karnataka,3001.270149909052,0.48,0.0374641669027132,0.005225,0.005991729906035706,0.005225,0.011216729906035706,0.015681636533274795,Tier 2,75%
GLAND PHARMA LIMITED,Pharmaceuticals,Chennai,Tamil Nadu,4116.148453996763,0.52,0.0144770016599194,0.003465,0.001828904119298319,0.003465,0.005293904119298319,0.014262454393098785,Tier 2,75%
GLOBAL HEALTH LIMITED,Pharmaceuticals,Kolkata,West Bengal,0.0369230999992284,0.58,0.0144770016599194,0.003465,227.4094256150952,0.003465,227.4128906150952,1.2793854149732642e-07,Tier 2,75%
GODAWARI POWER AND ISPAT LIMITED,Steel & Iron,Hyderabad,Telangana,4661.2446911217085,0.45,0.0840934065650114,0.0096249999999999,0.008118439485988154,0.0096249999999999,0.017743439485988055,0.04486448015204597,Tier 2,75%
GODFREY PHILLIPS INDIA LIMITED,Chemicals & Fertilizers,Pune,Maharashtra,6734.931158343508,0.42,0.0374641669027132,0.005225,0.0023363193667757754,0.005225,0.007561319366775775,0.03519001530234483,Tier 2,75%
GODREJ AGROVET LIMITED,Chemicals & Fertilizers,Ahmedabad,Gujarat,7009.065432627406,0.51,0.0374641669027132,0.005225,0.0027260018192213423,0.005225,0.007951001819221343,0.036622366885478194,Tier 2,75%
GRANULES INDIA LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,3027.766323024055,0.55,0.0374641669027132,0.005225,0.006805443220569356,0.005225,0.012030443220569356,0.015820079037800687,Tier 2,75%
GRAPHITE INDIA LIMITED,Chemicals & Fertilizers,Delhi,Delhi,2420.0028250958626,0.62,0.0374641669027132,0.005225,0.009598246431287564,0.005225,0.014823246431287563,0.012644514761125882,Tier 2,75%
GUJARAT GAS LIMITED,Oil & Gas,Bangalore,Karnataka,17185.15741616735,0.48,0.0971185610539406,0.0154274999999999,0.0027126262609637494,0.0154274999999999,0.01814012626096365,0.2651240160379201,Tier 2,75%
Garden Reach Shipbuilders  Engineers Limited,Steel & Iron,Chennai,Tamil Nadu,5075.917926565874,0.52,0.0840934065650114,0.0096249999999999,0.008614909075842883,0.0096249999999999,0.018239909075842782,0.04885571004319603,Tier 2,75%
General Insurance Corporation of India,Financial Services,Kolkata,West Bengal,41041.31313131314,0.58,0.0011797441546504,0.000297,1.6672264055195914e-05,0.000297,0.0003136722640551959,0.012189270000000002,Tier 2,75%
Genus Power Infrastructures Limited,Power Generation,Hyderabad,Telangana,2441.987740805604,0.45,0.1562256571307733,0.0054449999999999,0.028788656279517492,0.0054449999999999,0.03423365627951739,0.013296623248686268,Tier 2,75%
Gillette India Limited,Chemicals & Fertilizers,Pune,Maharashtra,2234.8076472360804,0.42,0.0374641669027132,0.005225,0.007040852092393676,0.005225,0.012265852092393677,0.011676869956808519,Tier 2,75%
GlaxoSmithKline Pharmaceuticals Limited,Pharmaceuticals,Ahmedabad,Gujarat,37236.12547397449,0.51,0.0144770016599194,0.003465,0.0001982824676997959,0.003465,0.003663282467699796,0.1290231747673216,Tier 2,75%
Glenmark Pharmaceuticals Limited,Pharmaceuticals,Mumbai,Maharashtra,9226.387631000129,0.55,0.0144770016599194,0.003465,0.0008629976575233662,0.003465,0.004327997657523367,0.03196943314141545,Tier 2,75%
Go Digit General Insurance Limited,Financial Services,Delhi,Delhi,10285.556451612903,0.62,0.0011797441546504,0.000297,7.111344722322232e-05,0.000297,0.0003681134472232223,0.0030548102661290323,Tier 2,75%
Godrej Consumer Products Limited,Chemicals & Fertilizers,Bangalore,Karnataka,8910.149962136167,0.48,0.0374641669027132,0.005225,0.0020182376491664615,0.005225,0.0072432376491664615,0.04655553355216147,Tier 2,75%
Godrej Industries Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,4171.218626468196,0.52,0.0374641669027132,0.005225,0.004670425727818035,0.005225,0.009895425727818034,0.021794617323296323,Tier 2,75%
Godrej Properties Limited,Cement,Kolkata,West Bengal,4922.888712452031,0.58,0.0777832037429109,0.0033,0.009164184040312676,0.0033,0.012464184040312676,0.016245532751091703,Tier 2,75%
Grasim Industries Limited,Chemicals & Fertilizers,Hyderabad,Telangana,31563.23406103302,0.45,0.0374641669027132,0.005225,0.0005341301551552469,0.005225,0.005759130155155247,0.16491789796889753,Tier 2,75%
Grindwell Norton Limited,Chemicals & Fertilizers,Pune,Maharashtra,2737.364302184991,0.42,0.0374641669027132,0.005225,0.005748211915593315,0.005225,0.010973211915593315,0.014302728478916577,Tier 2,75%
Gujarat Ambuja Exports Limited,Cement,Ahmedabad,Gujarat,4612.575564071764,0.51,0.0777832037429109,0.0033,0.008600278381968935,0.0033,0.011900278381968936,0.015221499361436821,Tier 2,75%
Gujarat Fluorochemicals Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,4564.545606165676,0.55,0.0374641669027132,0.005225,0.0045142043862283114,0.005225,0.009739204386228311,0.023849750792215654,Tier 2,75%
Gujarat Pipavav Port Limited,Chemicals & Fertilizers,Delhi,Delhi,987.6749688187112,0.62,0.0374641669027132,0.005225,0.023517639115085916,0.005225,0.028742639115085917,0.0051606017120777664,Tier 2,75%
Gujarat State Petronet Limited,Oil & Gas,Bangalore,Karnataka,1110.7813639192675,0.48,0.0971185610539406,0.0154274999999999,0.041967673225457205,0.0154274999999999,0.057395173225457105,0.01713657949186439,Tier 2,75%
HCL Technologies Limited,Information Technology,Chennai,Tamil Nadu,0.1170550000041057,0.52,0.0009696637386769,0.000396,4.307591679930822,0.000396,4.3079876799308225,4.635378000162585e-08,Tier 2,75%
HDFC Asset Management Company Limited,Financial Services,Kolkata,West Bengal,0.0003498029999983,0.58,0.0011797441546504,0.000297,1956.1056071576213,0.000297,1956.1059041576214,1.0389149099949511e-10,Tier 2,75%
HDFC Bank Limited,Financial Services,Hyderabad,Telangana,346004.322375042,0.45,0.0011797441546504,0.000297,1.534330166596132e-06,0.000297,0.00029853433016659614,0.10276328374538748,Tier 2,75%
HDFC Life Insurance Company Limited,Financial Services,Pune,Maharashtra,71037.20930232559,0.42,0.0011797441546504,0.000297,6.9751127587855115e-06,0.000297,0.00030397511275878555,0.0210980511627907,Tier 2,75%
HEG Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,2152.708409308324,0.51,0.0374641669027132,0.005225,0.008875667990038102,0.005225,0.014100667990038101,0.011247901438635991,Tier 2,75%
HERO MOTOCORP LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,40755.553413964255,0.55,0.0374641669027132,0.005225,0.0005055824316062944,0.005225,0.005730582431606294,0.21294776658796322,Tier 2,75%
HFCL Limited,Chemicals & Fertilizers,Delhi,Delhi,3795.240936893928,0.62,0.0374641669027132,0.005225,0.006120239496228687,0.005225,0.011345239496228687,0.019830133895270774,Tier 2,75%
HINDALCO INDUSTRIES LIMITED,Steel & Iron,Bangalore,Karnataka,93291.12206659108,0.48,0.0840934065650114,0.0096249999999999,0.00043267606024068506,0.0096249999999999,0.010057676060240585,0.8979270498909298,Tier 2,75%
HINDUSTAN AERONAUTICS LIMITED,Chemicals & Fertilizers,Chennai,Tamil Nadu,30981.05002128172,0.52,0.0374641669027132,0.005225,0.0006288155751993102,0.005225,0.00585381557519931,0.16187598636119696,Tier 2,75%
HINDUSTAN COPPER LIMITED,Steel & Iron,Kolkata,West Bengal,2070.968239760486,0.58,0.0840934065650114,0.0096249999999999,0.023551387641438427,0.0096249999999999,0.03317638764143833,0.019933069307694472,Tier 2,75%
HONEYWELL AUTOMATION INDIA LIMITED,Chemicals & Fertilizers,Hyderabad,Telangana,4189.805211558308,0.45,0.0374641669027132,0.005225,0.004023784938667983,0.005225,0.009248784938667983,0.021891732230392157,Tier 2,75%
Happiest Minds Technologies Limited,Information Technology,Pune,Maharashtra,1481.3692115143929,0.42,0.0009696637386769,0.000396,0.0002749205040031582,0.000396,0.0006709205040031582,0.0005866222077596995,Tier 2,75%
Happy Forgings Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,1408.8943513594863,0.51,0.0374641669027132,0.005225,0.013561503104861664,0.005225,0.018786503104861664,0.007361472985853316,Tier 2,75%
Hindustan Petroleum Corporation Limited,Oil & Gas,Mumbai,Maharashtra,464246.492311146,0.55,0.0971185610539406,0.0154274999999999,0.00011505786142562288,0.0154274999999999,0.015542557861425523,7.162162760130158,Tier 2,75%
Hindustan Unilever Limited,Chemicals & Fertilizers,Delhi,Delhi,0.0061516999999985,0.62,0.0374641669027132,0.005225,3775.831636732586,0.005225,3775.836861732586,3.214263249999216e-08,Tier 2,75%
Hindustan Zinc Limited,Steel & Iron,Bangalore,Karnataka,34083.390474287924,0.48,0.0840934065650114,0.0096249999999999,0.001184296356363261,0.0096249999999999,0.01080929635636316,0.3280526333150178,Tier 2,75%
Hitachi Energy India Limited,Power Generation,Chennai,Tamil Nadu,6384.97281123227,0.52,0.1562256571307733,0.0054449999999999,0.012723208713605107,0.0054449999999999,0.018168208713605007,0.03476617695715907,Tier 2,75%
Home First Finance Company India Limited,Financial Services,Kolkata,West Bengal,1290.0,0.58,0.0011797441546504,0.000297,0.0005304276044164589,0.000297,0.0008274276044164589,0.00038313,Tier 2,75%
Honasa Consumer Limited,Chemicals & Fertilizers,Hyderabad,Telangana,1865.9908536585365,0.45,0.0374641669027132,0.005225,0.009034811222770334,0.005225,0.014259811222770334,0.009749802210365852,Tier 2,75%
ICICI Bank Limited,Financial Services,Pune,Maharashtra,191728.61529318543,0.42,0.0011797441546504,0.000297,2.5843432092568775e-06,0.000297,0.0002995843432092569,0.05694339874207608,Tier 2,75%
ICICI Lombard General Insurance Company Limited,Financial Services,Ahmedabad,Gujarat,28265.68661971831,0.51,0.0011797441546504,0.000297,2.1286216286427508e-05,0.000297,0.0003182862162864275,0.008394908926056339,Tier 2,75%
ICICI Prudential Life Insurance Company Limited,Financial Services,Mumbai,Maharashtra,70981.79059180577,0.55,0.0011797441546504,0.000297,9.141207620262897e-06,0.000297,0.0003061412076202629,0.02108159180576631,Tier 2,75%
IDBI Bank Limited,Financial Services,Delhi,Delhi,0.0033828329999842,0.62,0.0011797441546504,0.000297,216.2215444530263,0.000297,216.2218414530263,1.0047014009953074e-09,Tier 2,75%
IDFC FIRST Bank Limited,Financial Services,Bangalore,Karnataka,43523.96480126557,0.48,0.0011797441546504,0.000297,1.3010698745343303e-05,0.000297,0.0003100106987453433,0.012926617545975875,Tier 2,75%
IFCI Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,679.9711991621574,0.52,0.0374641669027132,0.005225,0.02865028226697733,0.005225,0.03387528226697733,0.003552849515622272,Tier 2,75%
IIFL Finance Limited,Financial Services,Kolkata,West Bengal,4066.096135721018,0.58,0.0011797441546504,0.000297,0.0001682822016149644,0.000297,0.00046528220161496444,0.0012076305523091423,Tier 2,75%
INDIAN OVERSEAS BANK,Financial Services,Hyderabad,Telangana,33675.04163713678,0.45,0.0011797441546504,0.000297,1.576493580358995e-05,0.000297,0.00031276493580358994,0.010001487366229625,Tier 2,75%
INDIAN RAILWAY FINANCE CORPORATION LIMITED,Financial Services,Pune,Maharashtra,27507.14285714286,0.42,0.0011797441546504,0.000297,1.801323196402065e-05,0.000297,0.00031501323196402064,0.00816962142857143,Tier 2,75%
INOX India Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,1296.3020079684436,0.51,0.0374641669027132,0.005225,0.014739408720293255,0.005225,0.019964408720293255,0.006773177991635118,Tier 2,75%
INTELLECT DESIGN ARENA LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,1628.099958345233,0.55,0.0374641669027132,0.005225,0.012656036068838828,0.005225,0.017881036068838826,0.00850682228235384,Tier 2,75%
IRB Infrastructure Developers Limited,Cement,Delhi,Delhi,8031.531448112886,0.62,0.0777832037429109,0.0033,0.0060045318420481305,0.0033,0.00930453184204813,0.026504053778772522,Tier 2,75%
ISGEC Heavy Engineering Limited,Chemicals & Fertilizers,Bangalore,Karnataka,5000.0,0.48,0.0374641669027132,0.005225,0.003596560022660467,0.005225,0.008821560022660466,0.026124999999999995,Tier 2,75%
ITC Limited,Pharmaceuticals,Chennai,Tamil Nadu,74325.6484149856,0.52,0.0144770016599194,0.003465,0.00010128456358868816,0.003465,0.003566284563588688,0.2575383717579251,Tier 2,75%
Indegene Limited,Chemicals & Fertilizers,Kolkata,West Bengal,1093.5,0.58,0.0374641669027132,0.005225,0.01987125450715469,0.005225,0.02509625450715469,0.005713537499999999,Tier 2,75%
Indian Energy Exchange Limited,Power Generation,Hyderabad,Telangana,535.3700999989366,0.45,0.1562256571307733,0.0054449999999999,0.13131391855650443,0.0054449999999999,0.13675891855650432,0.0029150901944941555,Tier 2,75%
Indian Oil Corporation Limited,Oil & Gas,Pune,Maharashtra,845240.1055408971,0.42,0.0971185610539406,0.0154274999999999,4.825823499767834e-05,0.0154274999999999,0.015475758234997578,13.039941728232105,Tier 2,75%
Indian Renewable Energy Development Agency Limited,Power Generation,Ahmedabad,Gujarat,6755.291479820628,0.51,0.1562256571307733,0.0054449999999999,0.011794470360708992,0.0054449999999999,0.017239470360708893,0.036782562107622645,Tier 2,75%
Indus Towers Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,30122.77742573561,0.55,0.0374641669027132,0.005225,0.0006840435563185479,0.005225,0.005909043556318548,0.15739151204946855,Tier 2,75%
IndusInd Bank Limited,Financial Services,Delhi,Delhi,26721.87945843645,0.62,0.0011797441546504,0.000297,2.737237764360629e-05,0.000297,0.0003243723776436063,0.007936398199155627,Tier 2,75%
Infibeam Avenues Limited,Chemicals & Fertilizers,Bangalore,Karnataka,3725.678650036685,0.48,0.0374641669027132,0.005225,0.004826717976099541,0.005225,0.01005171797609954,0.019466670946441677,Tier 2,75%
Infosys Limited,Information Technology,Chennai,Tamil Nadu,162980.8355691836,0.52,0.0009696637386769,0.000396,3.0937695364676786e-06,0.000396,0.00039909376953646764,0.0645404108853967,Tier 2,75%
Inox Wind Limited,Chemicals & Fertilizers,Kolkata,West Bengal,3561.7128463476065,0.58,0.0374641669027132,0.005225,0.006100777277948191,0.005225,0.011325777277948191,0.018609949622166243,Tier 2,75%
InterGlobe Aviation Limited,Cement,Hyderabad,Telangana,80802.99166045837,0.45,0.0777832037429109,0.0033,0.00043318249689805287,0.0033,0.003733182496898053,0.2666498724795126,Tier 2,75%
Ion Exchange India Limited,Chemicals & Fertilizers,Pune,Maharashtra,2540.033844765343,0.42,0.0374641669027132,0.005225,0.00619477970010797,0.005225,0.01141977970010797,0.013271676838898915,Tier 2,75%
Ipca Laboratories Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,674.9209856738395,0.51,0.0374641669027132,0.005225,0.028309573307025892,0.005225,0.03353457330702589,0.003526462150145811,Tier 2,75%
Ircon International Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,10193.156215175768,0.55,0.0374641669027132,0.005225,0.0020214829795127346,0.005225,0.007246482979512734,0.05325924122429338,Tier 2,75%
JAI BALAJI INDUSTRIES LIMITED,Chemicals & Fertilizers,Delhi,Delhi,6350.803978002647,0.62,0.0374641669027132,0.005225,0.0036574555851726057,0.005225,0.008882455585172606,0.03318295078506383,Tier 2,75%
JAIPRAKASH POWER VENTURES LIMITED,Power Generation,Bangalore,Karnataka,5462.201273599906,0.48,0.1562256571307733,0.0054449999999999,0.013728588835641632,0.0054449999999999,0.019173588835641533,0.02974168593475094,Tier 2,75%
JBM Auto Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,5472.346575429258,0.52,0.0374641669027132,0.005225,0.003559965824694267,0.005225,0.008784965824694266,0.028593010856617872,Tier 2,75%
JINDAL STEEL  POWER LIMITED,Steel & Iron,Kolkata,West Bengal,47902.0,0.58,0.0840934065650114,0.0096249999999999,0.0010182075029791368,0.0096249999999999,0.010643207502979035,0.4610567499999952,Tier 2,75%
JK CEMENT LIMITED,Cement,Hyderabad,Telangana,11092.998734577895,0.45,0.0777832037429109,0.0033,0.0031553633532116145,0.0033,0.006455363353211615,0.036606895824107054,Tier 2,75%
JK LAKSHMI CEMENT LIMITED,Cement,Pune,Maharashtra,6245.697569758873,0.42,0.0777832037429109,0.0033,0.005230632000211279,0.0033,0.008530632000211279,0.020610801980204284,Tier 2,75%
JK Tyre  Industries Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,0.0010176329999998,0.51,0.0374641669027132,0.005225,18775.654013173204,0.005225,18775.659238173204,5.3171324249989554e-09,Tier 2,75%
JM Financial Limited,Financial Services,Mumbai,Maharashtra,1037.240902809765,0.55,0.0011797441546504,0.000297,0.0006255627629994495,0.000297,0.0009225627629994495,0.0003080605481345002,Tier 2,75%
JSW Energy Limited,Power Generation,Delhi,Delhi,12639.493835225972,0.62,0.1562256571307733,0.0054449999999999,0.007663274232638428,0.0054449999999999,0.013108274232638328,0.06882204393280415,Tier 2,75%
JSW Infrastructure Limited,Cement,Bangalore,Karnataka,4476.153094210773,0.48,0.0777832037429109,0.0033,0.008341077038871976,0.0033,0.011641077038871975,0.01477130521089555,Tier 2,75%
JSW Steel Limited,Steel & Iron,Chennai,Tamil Nadu,125678.00846625432,0.52,0.0840934065650114,0.0096249999999999,0.0003479413140569254,0.0096249999999999,0.009972941314056825,1.2096508314876853,Tier 2,75%
JUBILANT INGREVIA LIMITED,Chemicals & Fertilizers,Kolkata,West Bengal,4177.615190181807,0.58,0.0374641669027132,0.005225,0.005201344742005311,0.005225,0.01042634474200531,0.021828039368699936,Tier 2,75%
JYOTHY LABS LIMITED,Chemicals & Fertilizers,Hyderabad,Telangana,2843.920011953438,0.45,0.0374641669027132,0.005225,0.005928041237222027,0.005225,0.011153041237222026,0.014859482062456712,Tier 2,75%
JYOTI CNC AUTOMATION LIMITED,Chemicals & Fertilizers,Pune,Maharashtra,1615.0324437915217,0.42,0.0374641669027132,0.005225,0.009742807433762431,0.005225,0.014967807433762432,0.0084385445188107,Tier 2,75%
Jindal Stainless Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,40181.97821818428,0.51,0.0374641669027132,0.005225,0.00047550483992191844,0.005225,0.005700504839921918,0.20995083619001287,Tier 2,75%
Jio Financial Services Limited,Financial Services,Mumbai,Maharashtra,805.608407079646,0.55,0.0011797441546504,0.000297,0.0008054276486635163,0.000297,0.0011024276486635164,0.00023926569690265487,Tier 2,75%
Jubilant FoodWorks Limited,Pharmaceuticals,Delhi,Delhi,6104.669498206974,0.62,0.0144770016599194,0.003465,0.0014703074477310078,0.003465,0.004935307447731008,0.021152679811287163,Tier 2,75%
Jubilant Pharmova Limited,Chemicals & Fertilizers,Bangalore,Karnataka,7260.900900900901,0.48,0.0374641669027132,0.005225,0.0024766623809823803,0.005225,0.00770166238098238,0.037938207207207204,Tier 2,75%
Juniper Hotels Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,0.0094427250000691,0.52,0.0374641669027132,0.005225,2063.1085612752995,0.005225,2063.1137862752994,4.9338238125361046e-08,Tier 2,75%
Jupiter Life Line Hospitals Limited,Chemicals & Fertilizers,Kolkata,West Bengal,1059.988426152971,0.58,0.0374641669027132,0.005225,0.020499484963657354,0.005225,0.025724484963657354,0.005538439526649273,Tier 2,75%
Jupiter Wagons Limited,Chemicals & Fertilizers,Hyderabad,Telangana,3870.639564574654,0.45,0.0374641669027132,0.005225,0.004355578664704103,0.005225,0.009580578664704104,0.020224091724902565,Tier 2,75%
Just Dial Limited,Cement,Pune,Maharashtra,1141.9220060268676,0.42,0.0777832037429109,0.0033,0.028608736323147733,0.0033,0.03190873632314773,0.003768342619888663,Tier 2,75%
KARUR VYSYA BANK LIMITED,Financial Services,Ahmedabad,Gujarat,0.001150758999999,0.51,0.0011797441546504,0.000297,522.8458077427392,0.000297,522.8461047427393,3.41775422999703e-10,Tier 2,75%
KEC International Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,19771.614679591145,0.55,0.0374641669027132,0.005225,0.0010421653532304402,0.005225,0.00626716535323044,0.10330668670086372,Tier 2,75%
KEI INDUSTRIES LIMITED,Chemicals & Fertilizers,Delhi,Delhi,9735.91603053435,0.62,0.0374641669027132,0.005225,0.0023857830538835637,0.005225,0.007610783053883564,0.050870161259541975,Tier 2,75%
KFin Technologies Limited,Information Technology,Bangalore,Karnataka,1055.4681599166556,0.48,0.0009696637386769,0.000396,0.0004409783376143389,0.000396,0.0008369783376143389,0.0004179653913269956,Tier 2,75%
KIOCL Limited,Steel & Iron,Chennai,Tamil Nadu,589.6516665241037,0.52,0.0840934065650114,0.0096249999999999,0.07416000648582649,0.0096249999999999,0.08378500648582639,0.005675397290294438,Tier 2,75%
KNR Constructions Limited,Cement,Kolkata,West Bengal,3176.289384792107,0.58,0.0777832037429109,0.0033,0.014203447074719584,0.0033,0.017503447074719583,0.010481754969813952,Tier 2,75%
KOTAK MAHINDRA BANK LIMITED,Financial Services,Hyderabad,Telangana,67880.67370825008,0.45,0.0011797441546504,0.000297,7.820854458139495e-06,0.000297,0.0003048208544581395,0.020160560091350272,Tier 2,75%
KPI GREEN ENERGY LIMITED,Power Generation,Pune,Maharashtra,1735.4663249099742,0.42,0.1562256571307733,0.0054449999999999,0.03780815280200179,0.0054449999999999,0.04325315280200169,0.009449614139134635,Tier 2,75%
KPIT Technologies Limited,Information Technology,Ahmedabad,Gujarat,2564.036733484744,0.51,0.0009696637386769,0.000396,0.00019287106938328168,0.000396,0.0005888710693832816,0.0010153585464599585,Tier 2,75%
KPR MILL LIMITED,Chemicals & Fertilizers,Mumbai,Maharashtra,4400.854922279793,0.55,0.0374641669027132,0.005225,0.004682111126221362,0.005225,0.009907111126221361,0.022994466968911914,Tier 2,75%
Kajaria Ceramics Limited,Chemicals & Fertilizers,Delhi,Delhi,4635.000959138626,0.62,0.0374641669027132,0.005225,0.005011386984480551,0.005225,0.010236386984480551,0.02421788001149932,Tier 2,75%
Kalpataru Projects International Limited,Chemicals & Fertilizers,Bangalore,Karnataka,18887.89128194,0.48,0.0374641669027132,0.005225,0.0009520808778954016,0.005225,0.006177080877895401,0.09868923194813649,Tier 2,75%
Kalyan Jewellers India Limited,Chemicals & Fertilizers,Chennai,Tamil Nadu,21639.643743793447,0.52,0.0374641669027132,0.005225,0.0009002628241048745,0.005225,0.006125262824104874,0.11306713856132077,Tier 2,75%
Kaynes Technology India Limited,Information Technology,Hyderabad,Telangana,1915.40218517472,0.45,0.0009696637386769,0.000396,0.00022781047540926868,0.000396,0.0006238104754092686,0.0007584992653291891,Tier 2,75%
Keystone Realtors Limited,Chemicals & Fertilizers,Pune,Maharashtra,550.6364637015513,0.42,0.0374641669027132,0.005225,0.028575931919517766,0.005225,0.03380093191951777,0.0028770755228406052,Tier 2,75%
Kirloskar Brothers Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,2901.384133108272,0.51,0.0374641669027132,0.005225,0.006585382784152256,0.005225,0.011810382784152255,0.015159732095490722,Tier 2,75%
Kirloskar Oil Engines Limited,Oil & Gas,Mumbai,Maharashtra,0.0083484908,0.55,0.0971185610539406,0.0154274999999999,6398.187392105328,0.0154274999999999,6398.202819605329,1.2879634181699917e-07,Tier 2,75%
Krishna Institute of Medical Sciences Limited,Pharmaceuticals,Delhi,Delhi,1384.073717176584,0.62,0.0144770016599194,0.003465,0.006485016598292126,0.003465,0.009950016598292127,0.004795815430016864,Tier 2,75%
LAURUS LABS LIMITED,Chemicals & Fertilizers,Bangalore,Karnataka,5126.9820824190965,0.48,0.0374641669027132,0.005225,0.003507482535382179,0.005225,0.00873248253538218,0.026788481380639776,Tier 2,75%
LIC Housing Finance Limited,Financial Services,Chennai,Tamil Nadu,28043.90557939914,0.52,0.0011797441546504,0.000297,2.1875232701855076e-05,0.000297,0.0003188752327018551,0.008329039957081544,Tier 2,75%
Latent View Analytics Limited,Chemicals & Fertilizers,Kolkata,West Bengal,347.1471121471122,0.58,0.0374641669027132,0.005225,0.06259368447335768,0.005225,0.06781868447335768,0.001813843660968661,Tier 2,75%
Lemon Tree Hotels Limited,Chemicals & Fertilizers,Hyderabad,Telangana,1286.080404869998,0.45,0.0374641669027132,0.005225,0.013108725583860444,0.005225,0.018333725583860445,0.006719770115445739,Tier 2,75%
Life Insurance Corporation of India,Financial Services,Pune,Maharashtra,488799.52968841855,0.42,0.0011797441546504,0.000297,1.0136927612614846e-06,0.000297,0.0002980136927612615,0.1451734603174603,Tier 2,75%
Linde India Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,2485.44869624111,0.51,0.0374641669027132,0.005225,0.007687434928461792,0.005225,0.01291243492846179,0.0129864694378598,Tier 2,75%
Lloyds Metals and Energy Limited,Steel & Iron,Mumbai,Maharashtra,6772.722076232858,0.55,0.0840934065650114,0.0096249999999999,0.00682906711513583,0.0096249999999999,0.01645406711513573,0.06518744998374058,Tier 2,75%
Lupin Limited,Pharmaceuticals,Delhi,Delhi,16458.558489991625,0.62,0.0144770016599194,0.003465,0.0005453540195885403,0.003465,0.004010354019588541,0.05702890516782098,Tier 2,75%
